CycID	meta3d_Pvalue	meta3d_BH.Q	meta3d_Period	meta3d_Phase	meta3d_Base	meta3d_AMP	meta3d_rAMP
Gene669	0	0	24	23.4261196346627	4.99690120849326	1.94289138490246	0.388862123524879
Gene670	0	0	24	1.23528170439812	4.98736690413797	1.47282351206017	0.295306980503033
Gene671	0	0	24	23.6021636170933	5.00264041029914	1.90699267057792	0.381212145831261
Gene672	1.10017765997394e-06	1.2320018588734e-06	24	6.7413133012179	4.99352773630521	1.6719669542352	0.334882060099467
Gene673	0	0	24	10.7065104151065	4.99789403909585	1.97558018470922	0.395351406692818
Gene674	0	0	24	9.42491474151918	4.98459590612479	1.61045100315605	0.323126560243701
Gene675	3.40176520285951e-09	4.03371367928005e-09	24	19.4324664111105	4.9981605848276	1.51886414336731	0.303912919850937
Gene676	0	0	24	21.700977983533	4.97883715883251	1.65274925413376	0.331949718852771
Gene677	0	0	24	0.375933567135011	4.99787947469034	1.64374718637767	0.32895475850286
Gene678	0	0	24	13.0395565193201	4.99841566137168	1.47306972716202	0.294737176413485
Gene679	0	0	24	11.5418803557362	5.00423880269815	1.91409269945606	0.382512781432675
Gene680	0	0	24	21.2121342406914	5.01382433459562	1.53302307744781	0.305748309979663
Gene681	0	0	24	9.89854168610535	5.00136030370888	1.69595455798597	0.339121299654176
Gene682	0	0	24	22.0774443454718	4.99090116363092	1.78419280742543	0.357470542872151
Gene683	0	0	24	0.520926496796281	5.00031964215345	1.61943065628727	0.323890130146343
Gene684	0	0	24	21.4073185695172	5.00802612552386	1.58392016332294	0.316303815690425
Gene685	0	0	24	11.3928416603205	5.01226458009212	1.96401229195408	0.391838435344712
Gene686	0	0	24	13.3981250335814	5.01487974132084	1.41167883954676	0.28148562557312
Gene687	0	0	24	20.6549500551832	5.00541768831519	1.46147520286459	0.291989665464261
Gene688	9.65894031423886e-15	1.26425920343441e-14	24	8.21860643800583	5.00988302002868	1.42659113218356	0.284734985381668
Gene689	0	0	24	22.8643147257801	4.98286401469714	1.99133913008985	0.399654391775125
Gene690	0	0	24	23.1501546961212	5.01166803744642	1.96834967035132	0.392802587385862
Gene691	0	0	24	22.7916770497353	4.99777377188149	2.02353446781674	0.404921223792785
Gene692	0	0	24	1.29723571982528	5.01636972335869	1.4580195487069	0.290681810334969
Gene693	0	0	24	9.0809319997738	5.01453872438781	1.52968792992765	0.305072892794908
Gene694	0	0	24	21.5931802406903	4.99889184517788	1.64316639546258	0.328759357190253
Gene695	2.22044604925031e-16	2.96454746228346e-16	24	8.37268419320935	4.98509912859183	1.44298829277274	0.289472957104824
Gene696	0	0	24	9.00822548768991	4.99630236190111	1.50687451531053	0.301672036976396
Gene697	0	0	24	21.3606652242288	5.01086652405368	1.55708415632352	0.310788184600069
Gene698	0	0	24	10.8464644021986	4.98874574236146	1.98400433852575	0.397721795939449
Gene699	0	0	24	12.8063488850393	5.01179929273902	1.52874118579289	0.305040043709898
Gene700	0	0	24	9.01650204851607	5.00436634923588	1.49245010485714	0.298231285241797
Gene701	0	0	24	0.589526737451777	5.00699963541589	1.57987851256207	0.315556492293243
Gene702	0	0	24	22.1115118491078	5.00542762042214	1.82322969682352	0.36424256691866
Gene703	0	0	24	9.4491774198686	4.99788487805315	1.57548087543543	0.315275827281736
Gene704	0	0	24	23.5610017110909	4.99931719995463	1.90750045567003	0.381569296534155
Gene705	0	0	24	23.4535868451675	4.99988365030984	1.9379508671255	0.38760894706289
Gene706	4.2838315547522e-05	4.48868061781711e-05	24	17.7458654254204	4.99839458377674	1.89224780524052	0.378682500287977
Gene707	0	0	24	20.9628566813617	5.00070009594137	1.49267800987533	0.298512602263714
Gene708	0	0	24	22.4904608910266	5.00065564288111	1.90497643277922	0.380985668215252
Gene709	0	0	24	23.9773626399922	4.97790453718973	1.75009139980687	0.351591864022204
Gene710	0	0	24	22.8909713004452	4.99609158531231	2.00218637301005	0.400793414487148
Gene711	5.09690846861588e-07	5.74839300971716e-07	24	18.8690265636015	4.98692991894547	1.64072147492177	0.328952871073458
Gene712	0	0	24	10.1147319391987	5.00129392192044	1.79334703729054	0.3586164359629
Gene713	0	0	24	13.2824280383677	5.00376543775587	1.44877504128811	0.289567034004492
Gene714	0	0	24	23.8870583669467	4.99772773413266	1.8140511012976	0.363009291498289
Gene715	0	0	24	12.0738286981411	5.00269697233954	1.72952828029219	0.345757213760027
Gene716	0	0	24	21.7220660251401	4.99894839134052	1.66052891694542	0.332198876840925
Gene717	0	0	24	9.0598761629094	5.00325768886806	1.52146444607199	0.304111238308465
Gene718	0	0	24	0.229803967985101	4.99410744065311	1.70410394138602	0.341199832360438
Gene719	0	0	24	10.367573617567	5.00835300878582	1.86457372293337	0.372352662920823
Gene720	0	0	24	11.0170884899203	4.97622852731094	1.9880671870155	0.399554049963076
Gene721	0	0	24	9.43821035406076	5.00870048930008	1.58049926194053	0.315607386526496
Gene722	0	0	24	21.7772545129775	4.98862466599018	1.66395985005701	0.333553514157447
Gene723	0	0	24	23.742196851823	4.99201525804681	1.82977636852406	0.366611230813284
Gene724	3.64907775465273e-05	3.84518203862248e-05	24	17.8408428592981	5.01539103187116	1.88850295343972	0.376622007290837
Gene725	5.5312199265245e-11	6.78954982797606e-11	24	14.2189148263029	5.00353175147175	1.470853991552	0.293969376037862
Gene726	0	0	24	23.9093487965686	4.99990979588256	1.75672853026545	0.351360045567349
Gene727	0	0	24	10.7644981008369	4.99274307062092	1.98839820065572	0.398304536071586
Gene728	0	0	24	11.9011405930168	4.97925673549646	1.78315496323289	0.358160241380011
Gene729	0	0	24	0.0426210647016411	4.9961131039174	1.74920301086097	0.350130467357188
Gene730	0	0	24	10.3874642223307	5.00312468017202	1.91114043430615	0.382053927996885
Gene731	0	0	24	12.237812145665	5.00081233035462	1.68775431702627	0.337461550364198
Gene732	0	0	24	0.837941341374536	4.9902284048151	1.5309247204348	0.30680973385248
Gene733	0	0	24	10.1508280324542	4.98491895615269	1.81004528160903	0.363071807034461
Gene734	0	0	24	23.1343001904817	4.99177136877945	1.9938483967292	0.399453561553981
Gene735	0	0	24	0.462523692002302	5.01229055899702	1.57167484661327	0.313588570125899
Gene736	1.95488900411878e-06	2.17129471023929e-06	24	18.6158911103264	4.99255698369599	1.72136099565944	0.344799739433684
Gene737	0	0	24	10.5474620269471	4.98837547176958	1.9259507922545	0.386111495296626
Gene738	0	0	24	1.14126224622486	5.00232859013032	1.45408784947295	0.290691578425725
Gene739	0	0	24	21.1755243745309	5.01091351824345	1.5085328917261	0.301096155048843
Gene740	0	0	24	8.59220742151956	5.0041667104297	1.46150285198046	0.29207334756287
Gene741	0	0	24	10.255551374006	4.99422739643633	1.83778992457386	0.36804325998569
Gene742	0	0	24	1.49615342817083	5.00825853618118	1.42401387491101	0.284371843948935
Gene743	7.38935976301036e-05	7.57106533095324e-05	24	5.29061880956496	5.00836091449707	1.9541479918085	0.390187489840903
Gene744	0	0	24	23.0519714536224	4.9849044965401	2.03349268660178	0.407950645740737
Gene745	0	0	24	9.07788114687902	5.00077826655319	1.49870955733301	0.299672946999344
Gene746	0	0	24	10.3059201274585	4.99093355045144	1.86204076039414	0.373138718287156
Gene747	1.10855769008822e-12	1.40146357786121e-12	24	2.00942709768956	4.99161622436544	1.44462710266703	0.289448453035743
Gene748	0	0	24	12.1769706200909	5.00371752317582	1.70065574559414	0.339913530218323
Gene749	7.7715611723761e-15	1.01810845052962e-14	24	8.24916291716661	5.01126059747535	1.45827096062152	0.291008271984652
Gene750	0	0	24	0.619932647235534	5.02186129152284	1.52473034694484	0.303622849205188
Gene751	0	0	24	0.548795788456099	4.97979797149359	1.57922843519802	0.317128288735522
Gene752	0	0	24	21.6057125212098	4.99971374700474	1.62129605657984	0.324325259836967
Gene753	2.89768209427166e-14	3.76159510290566e-14	24	20.1771971866149	5.01243234261356	1.42848409114905	0.285013271924505
Gene754	0	0	24	23.9659719805072	5.00695009843232	1.78524653364888	0.356569694878235
Gene755	0	0	24	22.5852860003281	5.01874704660415	1.94779601192345	0.388119142182774
Gene756	0	0	24	21.0641599472876	5.00217367904974	1.49544934079816	0.298990082146724
Gene757	0	0	24	11.6932558485194	5.00797912215401	1.82680808087434	0.364814741767753
Gene758	0	0	24	12.1447838982883	5.00459850633068	1.71947466132052	0.3436034286812
Gene759	8.40490584907982e-07	9.42606263448205e-07	24	15.2236963466248	4.9967889728035	1.66492285823476	0.333240344836533
Gene760	0	0	24	11.0401429722843	5.00198617401292	1.98986747739717	0.39788758914138
Gene761	0	0	24	22.3944274595434	5.00793983542644	1.88133673617998	0.375655748849628
Gene762	0	0	24	10.2449253100493	4.98810343114917	1.842011186448	0.369330721531222
Gene763	0	0	24	22.1996621362422	5.00049003950554	1.84228211530924	0.368499834293644
Gene764	0	0	24	22.8019212536313	5.00919717809972	2.00223565990179	0.399704859857602
Gene765	4.44089209850063e-16	5.91068158629187e-16	24	13.6253005234263	4.97588135230208	1.43923380717271	0.289254802547011
Gene766	0	0	24	22.718745289665	5.01568488325158	1.96539848002046	0.39187467545454
Gene767	6.71498660104186e-05	6.9131639681282e-05	24	16.5909643612266	5.00710261410674	1.94012442551035	0.387474345576476
Gene768	0	0	24	23.1490116206486	4.98301614060392	1.97599472872755	0.396552724686066
Gene769	0	0	24	13.1399791221657	5.01227298829001	1.44538322085164	0.288414912065677
Gene770	0	0	24	10.2355469413681	5.00796924954143	1.83791314893666	0.367097850800842
Gene771	0	0	24	10.5322980537356	5.01388750760837	1.93598853647186	0.38614788271638
Gene772	0	0	24	0.330424713225917	5.0125384484963	1.63044108571235	0.325316963240626
Gene773	0	0	24	13.1194979788141	5.02237367591223	1.46772395439702	0.292236957149951
Gene774	0	0	24	10.9254048515403	4.99749377480746	2.00942527280401	0.402077399375529
Gene775	0	0	24	23.1454590079142	5.00623912490799	1.97377859738947	0.394307083165689
Gene776	0	0	24	21.181176605943	5.00852752326028	1.54453779477301	0.308410641500304
Gene777	0	0	24	11.5590990606565	5.00501456052	1.88224356034347	0.376144878107957
Gene778	0	0	24	22.1418652580232	4.99506719997253	1.80476479380736	0.361328592933489
Gene779	0	0	24	23.4880691181974	5.01024954196457	1.95843687946111	0.390905170578354
Gene780	0	0	24	22.4075431785247	5.00489431770894	1.88016689663878	0.37571531928628
Gene781	0	0	24	10.9197415159066	5.00134633460784	1.99163519998959	0.398249125801304
Gene782	0	0	24	23.8801863264995	4.99882674934593	1.79803861975751	0.359756532968761
Gene783	0	0	24	11.4010577458425	5.00059819825981	1.96946935327693	0.393885870103718
Gene784	0	0	24	22.4699610108676	5.00784040486359	1.92490797186864	0.384419110676088
Gene785	3.79363207514416e-13	4.82650391239715e-13	24	13.9494138488903	5.01312348370374	1.43613838678456	0.286504282979589
Gene786	0	0	24	21.6742825535465	4.98258248275752	1.65704888860032	0.332623278182835
Gene787	1.31330502028959e-11	1.63143480781316e-11	24	7.85612962340928	5.00181489617349	1.47568787183298	0.295041270307023
Gene788	0	0	24	21.9673742804264	5.00558289911389	1.77127771558586	0.353848185715025
Gene789	0	0	24	23.1884729622292	4.98841766789393	1.9913472483445	0.399232673325911
Gene790	0	0	24	11.4070404329521	4.99154584926651	1.9369121996784	0.388029461753304
Gene791	0	0	24	23.2676088177004	4.9984028689034	1.97274097828531	0.394683954848347
Gene792	2.34050980074674e-06	2.58905951410037e-06	24	18.5997531442229	4.99778759219089	1.66948298065927	0.334086871698651
Gene793	3.19319591077782e-05	3.37666116754793e-05	24	4.12371516019703	4.99461286711924	1.85927759596037	0.372275315321339
Gene794	0	0	24	12.4135119543366	5.00342884000399	1.62891035873139	0.32558804719229
Gene795	0	0	24	21.4255419256009	5.00527855043654	1.570104431612	0.313711997909861
Gene796	0	0	24	23.0002298122113	4.98860988253855	2.0243829557236	0.405819642866801
Gene797	0	0	24	22.65905241698	4.99913580854463	1.94400271438185	0.388937296320182
Gene798	0	0	24	11.178705011296	4.99919778108311	1.98873671871032	0.397845342846602
Gene799	2.7491353202902e-05	2.92150405981955e-05	24	4.03013420174525	4.9973014920081	1.83696285500199	0.367713178870426
Gene800	0	0	24	0.302471004982276	5.01217515738784	1.66580223029434	0.332408426237574
Gene801	4.87949125549392e-10	5.88836434693554e-10	24	19.6074963325241	4.99891294288907	1.49325954849736	0.298749272844153
Gene802	0	0	24	23.5369828974805	4.99816305111792	1.93376900863029	0.386958807366227
Gene803	2.62934785055791e-10	3.19483335426234e-10	24	2.35592357396978	5.00076462812746	1.47213477382121	0.29439991373057
Gene804	5.18790148354986e-05	5.40031382742872e-05	24	4.29345941058866	5.00363372266965	1.91469229642872	0.38271449634168
Gene805	0	0	24	10.4600286189429	5.01201673251364	1.88126121416273	0.375418150846823
Gene806	0	0	24	21.5495794855619	4.99171729956034	1.60712992937204	0.321984884775431
Gene807	0	0	24	22.936899954938	5.00001055875885	1.99310118090369	0.398647991478795
Gene808	0	0	24	10.5257214129642	5.00316171955708	1.93388266547551	0.386543286269468
Gene809	0	0	24	22.6556889720373	4.9984757197971	1.95811560177304	0.391773598785984
Gene810	0	0	24	23.4970288406828	5.00617505636293	1.93397151533693	0.386371411212948
Gene811	0	0	24	22.7322190186205	4.99008248657253	1.98631478109876	0.398074923415407
Gene812	0	0	24	13.4876603606564	4.99612259887994	1.46623217689529	0.29351017430203
Gene813	0	0	24	9.04707629356403	5.00289125347297	1.50231265530904	0.300298309910721
Gene814	2.44422078576889e-06	2.70079644836342e-06	24	18.5642437150588	4.98822000254794	1.71954732547501	0.344715508558893
Gene815	0	0	24	21.7625698064634	5.00040825799729	1.6825801849105	0.33651074548221
Gene816	0	0	24	11.036127511595	4.9931946920773	2.01515203072252	0.403633903796688
Gene817	0	0	24	21.6071648852336	5.01525139306924	1.64637642199859	0.32832740332774
Gene818	4.83321160871242e-11	5.94490972781355e-11	24	2.23353132817285	5.00931777372839	1.44786881179524	0.289060485459302
Gene819	0	0	24	23.9892835840326	5.00309294123616	1.79471677949488	0.358723924220786
Gene820	0	0	24	22.7726706272436	4.99277149117377	2.01833752364066	0.40428939699437
Gene821	0	0	24	10.1760891993266	5.01202280679571	1.827115607556	0.364546115692854
Gene822	0	0	24	21.618819855575	5.00358911307987	1.61600301894572	0.323023313915647
Gene823	0	0	24	10.8417032575534	4.99188046081825	2.00063137075565	0.40080062911458
Gene824	7.539287401781e-05	7.71677318503685e-05	24	16.7992695189952	5.00192042233833	1.91093088887012	0.382068097884412
Gene825	0	0	24	22.4892759462077	5.00063887767005	1.92329461430171	0.384638846402119
Gene826	0	0	24	10.701132452276	5.00234355749352	1.96232876654906	0.392351721013776
Gene827	0	0	24	22.3169466548904	4.99648112489208	1.8701949919018	0.374306464578796
Gene828	0	0	24	12.0029587609557	4.99951476345722	1.76094854352989	0.352229352430052
Gene829	0	0	24	21.7056805504323	5.00627270033284	1.66061644817895	0.331670200236253
Gene830	0	0	24	8.98295034106929	4.99606095812329	1.49455931014712	0.29916954568294
Gene831	1.19757740868476e-06	1.34007169938615e-06	24	15.2876154999048	5.01745797476281	1.67135761977764	0.333138454887109
Gene832	0	0	24	23.0885912133095	4.99199201699156	1.9914197163876	0.398919460320353
Gene833	0	0	24	9.9066296518019	5.00794520026968	1.74272764255857	0.3480411900754
Gene834	6.18695095155886e-11	7.59135086080841e-11	24	14.255126168291	5.00723886052898	1.4708057360205	0.293789177486407
Gene835	0	0	24	22.4059984412585	4.99573554819971	1.90740799567492	0.381826338627147
Gene836	1.2959819661873e-08	1.52051071512002e-08	24	7.3121205292989	5.01348421486415	1.5114417031975	0.301490856115274
Gene837	3.21564219696313e-09	3.81452217907845e-09	24	2.56615700897209	5.00622225619826	1.51728650023441	0.303113063560029
Gene838	0	0	24	12.4603011865893	5.00625411858602	1.58619256517779	0.316892969067322
Gene839	1.24420473446296e-06	1.39069083583789e-06	24	6.70944836391804	4.99373541076311	1.64341463695751	0.329076212007762
Gene840	9.17828112267927e-06	9.93678937857734e-06	24	15.6902690948293	5.00196947145861	1.77969406330491	0.35574360524102
Gene841	0	0	24	9.57173828960058	4.99113208185591	1.63983126588675	0.328546057749185
Gene842	0	0	24	23.3581801128578	5.01918336861392	1.95152828237037	0.388820142390152
Gene843	0	0	24	21.9511945640409	5.00235839888397	1.76010890539236	0.351853476255845
Gene844	0	0	24	0.41120532672963	5.0024888923344	1.63572063892744	0.327009802675086
Gene845	0	0	24	8.74557037157479	4.98597425988668	1.45609769113905	0.292088371562567
Gene846	1.4210854715202e-12	1.79354497878023e-12	24	2.00847767880362	5.00967203389538	1.42430765281306	0.284375963235414
Gene847	0	0	24	22.9149325295428	5.01534445068542	1.98162392706383	0.3951284733018
Gene848	0	0	24	22.1124766279107	4.9974880520777	1.78130515396615	0.356433403863483
Gene849	1.46549439250521e-14	1.91068369296637e-14	24	1.77250832516189	5.0003710265578	1.42669252012043	0.28534157370305
Gene850	0	0	24	11.1391855021137	5.01002144111972	1.99391984796398	0.398005477679051
Gene851	0	0	24	0.363620391793161	4.98626637556967	1.63414539388459	0.327734251387224
Gene852	3.13092338588561e-06	3.44562368219253e-06	24	3.45814446713912	5.00324619868633	1.70595212546133	0.341038801632064
Gene853	0	0	24	22.7065322760612	5.01130136040537	1.96576966612446	0.392287165357731
Gene854	0	0	24	12.5411458121661	5.00996118676449	1.55479785432207	0.310403779583673
Gene855	2.95735311905965e-06	3.25938991814068e-06	24	6.55119372746609	5.02029161850141	1.67973436543382	0.334628521977671
Gene856	0	0	24	23.5314741772707	5.02608511913203	1.92007761573497	0.382048625689119
Gene857	3.43606637460692e-05	3.62581748991233e-05	24	17.8489173314978	4.98576606650851	1.90580787395733	0.382234066572737
Gene858	4.12569900465343e-09	4.88055875944806e-09	24	7.40740221160287	4.99877235101377	1.5404445741285	0.308159805998047
Gene859	0	0	24	9.49864335169352	5.0258258545687	1.60611517132744	0.319580025222252
Gene860	0	0	24	23.9808532901794	5.00949988331241	1.77081551870925	0.353543042810143
Gene861	0	0	24	21.1314518212715	5.01748944390897	1.53127574856528	0.305213056536362
Gene862	0	0	24	10.3075612073534	5.0085483264701	1.88180068683849	0.375749183829964
Gene863	0	0	24	11.6169141638827	5.01542742296043	1.87290822684854	0.373474264667867
Gene864	0	0	24	20.8828169389864	4.99573352892526	1.47596882716664	0.295471307628854
Gene865	0	0	24	23.9426192669146	5.01603481560663	1.77705418345084	0.354304331821496
Gene866	0	0	24	10.4200420470326	4.99553304921786	1.89325549447588	0.378993540338092
Gene867	0	0	24	11.9845971997405	5.02402558069972	1.77080637718165	0.352485932646413
Gene868	5.8744663033905e-05	6.09173830285914e-05	24	17.5444221378552	4.99757636179964	1.96500017794601	0.393265821959182
Gene869	0	0	24	12.7119861732597	5.00387423986526	1.54592238756982	0.308970106077186
Gene870	0	0	24	10.7235583697372	4.99223686034483	1.97422156900765	0.395560129648583
Gene871	0	0	24	11.1162513018416	4.98318416157078	1.97941865400695	0.397196549315048
Gene872	0	0	24	11.3572403123223	4.98001067630766	1.9409953106586	0.389786352366153
Gene873	0	0	24	10.7452979148045	4.9846734388563	1.97864361111624	0.396964343158853
Gene874	0	0	24	0.269300677935245	4.9951691120499	1.66752184766389	0.333855708583354
Gene875	0	0	24	12.992550748163	5.00627754362903	1.50335809129139	0.300315140435033
Gene876	0	0	24	21.9936343471119	4.98379805978285	1.73766734339063	0.34869168669908
Gene877	7.29416527178728e-14	9.43617758316595e-14	24	13.866670639762	4.99564630090011	1.4233476403688	0.284967880789796
Gene878	0	0	24	21.7580255342168	5.01331861711952	1.68682123274872	0.336476419521154
Gene879	0	0	24	22.8255713891709	4.99083288716198	1.97277985226573	0.395364884777475
Gene880	3.20261168834657e-05	3.3854246177025e-05	24	16.0974246272457	5.00223579184366	1.89056952332482	0.377844421648679
Gene881	0	0	24	9.46060632033217	5.00447879964698	1.57427861808694	0.314578289484039
Gene882	2.25348761873079e-09	2.68272335563189e-09	24	7.46387346012703	4.98289499041211	1.48747641262856	0.298543253039194
Gene883	7.05756577101813e-05	7.26087013479231e-05	24	16.4660373003024	4.99659248275383	1.94503839091025	0.389202160101449
Gene884	0	0	24	1.49567210474118	5.00973993418222	1.43957990974464	0.287416380872997
Gene885	0	0	24	12.3935064498126	5.01634151025125	1.62828476893073	0.324611013605271
Gene886	0	0	24	0.160577255612912	5.00038333807762	1.69387671360077	0.338805378165264
Gene887	0	0	24	11.8668041426627	5.0155212522132	1.81528686587037	0.362011101278415
Gene888	0	0	24	23.9750447202355	5.00568579698359	1.77002864406401	0.353654554448448
Gene889	0	0	24	20.7097016558826	4.99729830537548	1.45317889515052	0.290857855631844
Gene890	0	0	24	20.8124526229132	5.00306036483031	1.46463815749805	0.292731103308148
Gene891	1.22124532708767e-15	1.61611644519763e-15	24	1.67712579169301	4.98299171679076	1.39504106003545	0.279978267699668
Gene892	0	0	24	13.1629766696883	4.99695825511432	1.45275803189681	0.290748742882768
Gene893	2.90115464984808e-09	3.44555184067468e-09	24	2.56081159462471	4.9965518553017	1.53793931559847	0.307835660072665
Gene894	3.83021825551833e-05	4.02615794203048e-05	24	4.12860308375801	5.01845540109958	1.86261395778245	0.371183473225478
Gene895	0	0	24	11.7993336903536	5.00782868169785	1.83250953162378	0.365985361640261
Gene896	0	0	24	23.2142758055142	5.00370912881673	1.98710924392771	0.397176580833942
Gene897	6.40597574985691e-11	7.85687949696268e-11	24	2.24835901294187	4.99360933347831	1.44455858498465	0.289309750513874
Gene898	9.67818983179658e-05	9.70082509034071e-05	24	4.91277992632656	5.0074432452192	1.98080911670979	0.395569261641153
Gene899	0	0	24	10.8485200187417	4.99573325343561	1.99326458647828	0.399013039102546
Gene900	0	0	24	0.57751682682842	5.00770469957359	1.57863098639757	0.315249816900806
Gene901	2.83995049699115e-13	3.62238583799892e-13	24	13.9176346401157	4.99034170062152	1.43737122868014	0.288097832788666
Gene902	0	0	24	0.651334354787928	5.0018426545802	1.57719876671857	0.315370356057677
Gene903	0	0	24	23.3786455846449	4.9951948666364	1.95104428459746	0.390666021332001
Gene904	0	0	24	22.4900587733606	4.98474694672729	1.90049531589433	0.381257162306017
Gene905	0	0	24	21.4324236416166	5.00491799896108	1.577135346418	0.315147966485802
Gene906	0	0	24	22.3428870925109	4.9967552206901	1.88259125895232	0.37678386972929
Gene907	0	0	24	0.825294794556742	4.99402934571868	1.49466310729287	0.299296067704304
Gene908	0	0	24	22.072184844191	5.00511522553987	1.80958703625649	0.361521898865325
Gene909	0	0	24	10.5572068139922	4.99930856695821	1.92050985520967	0.384188695048586
Gene910	7.88071271913271e-05	8.03880930207349e-05	24	4.84527664443203	5.01389274441292	1.98955193533021	0.396819355608407
Gene911	0	0	24	12.0284341936952	4.99358294358299	1.76255689300901	0.352995055470404
Gene912	0	0	24	12.1227944800172	4.98675810905266	1.73438657095559	0.347786666397592
Gene913	0	0	24	8.67167665741567	5.00065559110642	1.45000752380197	0.290000004468027
Gene914	4.65968901242064e-08	5.38484862760475e-08	24	7.15448100680743	4.98756050363095	1.55078230908421	0.310974395171761
Gene915	0	0	24	22.8156152840466	4.99102447652898	2.02029263661882	0.404797330425162
Gene916	0	0	24	11.9664029965088	5.00888409190141	1.76097894816609	0.351583022738332
Gene917	0	0	24	11.4720005338202	4.98870894960094	1.92978175979673	0.386840988326544
Gene918	0	0	24	23.1694668320927	5.00874091740276	1.99807068079407	0.398933798449951
Gene919	0	0	24	22.9171182057598	5.01079700152227	1.96813449356914	0.392807354212587
Gene920	0	0	24	10.9701575106387	5.00215976991117	2.00333449172349	0.400496491649118
Gene921	0	0	24	12.2323819652161	5.00882741223083	1.69554692731062	0.338523769494324
Gene922	1.11022302462516e-16	1.48756993027042e-16	24	8.41884220849142	4.99418296230473	1.41743362060941	0.283858467606246
Gene923	0	0	24	10.4611613804544	4.98916629781056	1.89994951828217	0.380882063141286
Gene924	2.95031042929494e-08	3.43458722851565e-08	24	14.7852172003221	4.99153381654131	1.53446224627454	0.307430723237809
Gene925	4.61160585274456e-08	5.33339150278862e-08	24	14.8164095733778	4.98330198914655	1.5527705840379	0.311574162139376
Gene926	0	0	24	20.935779690787	4.98708250339108	1.48143483125088	0.29705238456725
Gene927	0	0	24	23.8432427976985	5.00200061500318	1.81748523586961	0.363389912932824
Gene928	0	0	24	10.4967130909098	5.00505050030672	1.92498780582986	0.384687176767622
Gene929	0	0	24	23.7556816494767	4.99478728560865	1.83689162379109	0.367760660919905
Gene930	0	0	24	0.37075707815497	4.98925973148927	1.63468850092284	0.32768112194499
Gene931	0	0	24	22.821418661706	4.99047307785879	1.99803329556472	0.400390425812434
Gene932	0	0	24	22.6622392204721	5.00056205339593	1.98372309296348	0.396739283484145
Gene933	7.87525410996803e-05	8.03597358160003e-05	24	16.9132811487137	5.00263438558829	1.98866965361738	0.397519798317398
Gene934	0	0	24	10.5002792194605	5.0116320027003	1.9302066974816	0.38518444208479
Gene935	0	0	24	11.3936907321503	4.98713953902235	1.94778939027031	0.390587560661766
Gene936	0	0	24	12.8690120639773	4.99113723922655	1.49571584890086	0.29970203310517
Gene937	0	0	24	23.0102086429976	5.00112409017537	2.01426990811864	0.402764732825911
Gene938	5.56170887122676e-10	6.70893711848825e-10	24	14.4159421681334	5.01563260945343	1.50111630488262	0.299274267191401
Gene939	0	0	24	20.6876669012736	5.00368278066677	1.45341314764968	0.290471399996537
Gene940	5.79859441351971e-07	6.52749840171074e-07	24	3.15349246092963	5.00569370521935	1.6109485898636	0.321866822728694
Gene941	0	0	24	22.2716359055733	5.00591036868154	1.85148842652443	0.3698796811137
Gene942	0	0	24	9.45361753909997	4.99378612570471	1.60544555258938	0.321503895195694
Gene943	0	0	24	12.7887172590133	4.99019353202564	1.52925830958285	0.306502015351642
Gene944	0	0	24	20.9754960963289	4.99090926443412	1.49367829066893	0.299278015927661
Gene945	0	0	24	22.2402335588197	5.01916543297152	1.84421381078377	0.367435884955446
Gene946	6.21724893790088e-15	8.15911934107727e-15	24	20.2475523592699	5.02253193501802	1.42306858249058	0.283341234814517
Gene947	0	0	24	13.0095257534518	5.00293756750185	1.48121883001809	0.296078219670841
Gene948	8.70324016511992e-05	8.77122047309139e-05	24	4.86470746109871	4.99423895859257	1.95897344766797	0.392273832359149
Gene949	0	0	24	12.1351271420935	5.00667601089836	1.72407454180926	0.344349784308108
Gene950	9.77780077027202e-06	1.05744060240865e-05	24	15.7435163766084	4.99365980052815	1.79996328128717	0.360467020168807
Gene951	0	0	24	12.4951691990702	4.99805550658489	1.59416898769846	0.318947576130986
Gene952	0	0	24	8.82280207275218	5.00464227243426	1.46287034832017	0.292356107397698
Gene953	0	0	24	12.5996827907257	4.99937219116208	1.57718600347374	0.315550546349723
Gene954	0	0	24	22.6899474968306	5.0020931298589	1.94790880612881	0.389442632164297
Gene955	4.09681805146889e-07	4.62917293951287e-07	24	3.12471257691481	5.01034235342962	1.60695349245339	0.320682243669198
Gene956	1.44306788740778e-11	1.79114756401462e-11	24	19.8439641228713	4.98959310697795	1.44949493817765	0.290533025573061
Gene957	1.30801924846935e-10	1.59644334638244e-10	24	14.2930121258559	5.00214165614178	1.48430268099728	0.296728427371088
Gene958	0	0	24	9.71683066575932	5.0085795238419	1.6695989057777	0.333367769994585
Gene959	0	0	24	20.8954121024366	4.9958590782687	1.49181274899069	0.298637180627737
Gene960	2.31137120034752e-05	2.46677822875936e-05	24	3.98267283302476	4.98497405590056	1.85154467718322	0.371469133111223
Gene961	0	0	24	22.6111804698793	5.0221817266395	1.95574456722802	0.389433642711507
Gene962	0	0	24	21.763539043536	4.99376241594774	1.69171109827181	0.338795485233967
Gene963	7.56065741608358e-05	7.73600690595182e-05	24	16.7093532802333	5.00951049919349	1.96101430473188	0.391438861702536
Gene964	0	0	24	21.9385916574471	5.00173925510797	1.74458897393912	0.348844856928978
