CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	GSS0392_109.M_0	GSS0392_109.M_600	GSS0392_109.M_1200	GSS0392_109.M_1800
MTRF1L	0.577090132831938	0.894427190946457	24	22.3793453709253	1.45901085719036	60.7878645097268	1.62087989946518	0.0266645310299692	63.4008940205174	61.5870444994246	58.0584083594386	60.1051111595266
MTRR	0.859514147897172	0.894427190946457	24	17.184825126044	5.10173504632041	186.487338330504	11.7441346866719	0.0629755070333956	198.317135030274	177.716084847207	191.353122314562	178.563011129974
MTSS1	0.517374655398956	0.894427190946457	24	10.1730129088081	49.8660150700001	306.273869867097	53.7988951301576	0.175656170581913	285.674212417505	308.692194579884	371.077478457711	259.651594013289
MTUS1	0.394354355119112	0.894427190946457	24	21.8260041834193	11.0427680978033	98.002052451142	11.4650348637124	0.116987701552762	103.49953552264	95.2505413589415	85.5004548615964	107.75767806139
MTX1	0.162082335507511	0.894427190946457	24	8.68594380675557	3.56068358134413	50.5996132862876	3.58000087378481	0.0707515461339501	41.9131334180398	51.7390850992227	54.4786976480411	54.2675369798468
MTX2	0.304870799573691	0.894427190946457	24	9.61400600271735	3.53786309374261	213.354499901475	3.61188539314298	0.0169290331106722	219.905689726715	217.496087262613	214.15170451369	201.864518102882
MTX3	0.247167405066974	0.894427190946457	24	20.5114989501325	10.2204629818487	256.630280133366	10.3552191081606	0.0403507298623498	283.553539529733	252.975005111084	245.949678503745	244.042897388903
MUC15	0.667541357629256	0.894427190946457	24	10.7755223154375	52.5350717136774	727.492995078703	62.5982261231168	0.0860465001678052	701.212123335283	707.50011467723	813.898714440738	687.361027861563
MUCL1	0.0724210272590715	0.894427190946457	24	20.8612913946769	144.411040279342	116.171876269285	144.563481261938	1.24439310015827	270.389391953448	19.1576544802982	9.0926887053475	166.047769938045
MUDENG	0.420572403419578	0.894427190946457	24	20.1065332096563	13.5063916148207	156.250440887377	14.1129415108974	0.0903225708084229	162.947269351519	138.716796128083	155.203323950676	168.134374119228
MUL1	0.520109441691139	0.894427190946457	24	19.8182150499234	3.6210470536298	23.4312844283299	3.91111734805828	0.166918606618487	31.9398431527606	20.4169238582983	21.5678566540389	19.8005140482217
MUM1	0.737492934474565	0.894427190946457	24	6.79377986136841	2.03127553869383	27.0480832010538	2.66745333931004	0.0986189416633455	27.5890767726739	31.4469934263515	25.0558352326102	24.1004273725797
MUS81	0.854676913672542	0.894427190946457	24	0.69331736501491	2.24740783721644	57.7528660285837	4.90742894898712	0.0849729076052829	69.1004989632366	64.6925103701448	49.0084246599169	48.2100301210364
MUT	0.0973179633057915	0.894427190946457	24	9.1868245370027	23.8612614205328	189.572867585819	23.906977966515	0.126109702675107	165.783476437632	201.363072619593	211.487227109913	179.657694176137
MUTED	0.153750497153495	0.894427190946457	24	8.70252406314787	3.00207868500422	91.3016793776575	3.01668642040976	0.0330408645380074	85.4915867579903	92.7373022582832	94.098768371918	92.8790601224387
MUTED /// TXNDC5	0.0819031612870043	0.894427190946457	24	20.8430049769735	38.5565736235	412.396114132631	38.6087218890793	0.0936204793546195	475.747272295794	393.458207969843	376.852841137043	403.526135127845
MVD	0.524474613053071	0.894427190946457	24	10.1959070727849	10.2058116289938	28.273848292903	11.0439369312414	0.39060607586317	19.6113607167864	27.1317373348767	43.1475167533056	23.2047783666431
MVK	0.229340681090629	0.894427190946457	24	20.5489497779979	3.67583137209135	28.3780095430359	3.71710400902582	0.130985367503973	34.0761396608934	25.8152016439427	25.7786080595558	27.8420888077515
MVP	0.867687730389877	0.894427190946457	24	1.05185141794882	1.49852290898563	21.8446438415041	3.83577624947043	0.175593444200843	18.4095054190822	23.0923986762211	19.5622838608528	26.3143874098603
MXD1	0.736141834481416	0.894427190946457	24	23.1962621016997	2.34368955125314	123.699877736005	3.07002921686602	0.0248183690481728	117.736469837151	122.861849759533	121.756385749279	132.444805598057
MXD4	0.737551504959436	0.894427190946457	24	6.79334631995868	2.34708828649813	29.1218396652265	3.08251216800034	0.105848813242423	28.2792754933342	33.7158368119876	27.3084750866575	27.1837712689267
MXI1	0.612103630995218	0.894427190946457	24	7.48202657928364	27.0927655815384	554.974984150453	30.78134201413	0.0554643774822564	496.075428715747	583.609313209882	561.669674220929	578.545520455253
MXRA5	0.439822246580177	0.894427190946457	24	8.05506936109915	45.4221791871054	288.805643373012	47.7107584823666	0.165200229210012	244.20993122226	341.676836647245	298.215538524839	271.120267097704
MXRA7	0.751428242388891	0.894427190946457	24	6.68599730226861	16.276831101467	342.941889766237	21.9777368488818	0.0640858918222637	367.455121537181	385.573867455234	319.232479459508	299.506090613025
MYADM	0.881141399944056	0.894427190946457	24	13.5803966113013	1.7708560329712	43.7432128139987	5.79648891368459	0.132511732467662	41.8220965403456	39.8201679956314	48.5757303373967	44.754856382621
MYB	0.737556980085899	0.894427190946457	24	11.2066942151145	1.44995994545898	19.6981441310728	1.90430193757285	0.0966741803137137	15.6608102850177	17.6311795372476	23.4828872926699	22.0176994093561
MYBPC3 /// SLC12A1	0.792751350619636	0.894427190946457	24	11.7041864437091	338.028025243624	11303.534718005	510.841968076242	0.0451931170930575	11052.471701483	10943.8535579234	12026.3827588339	11191.4308537798
MYC	0.859229625468284	0.894427190946457	24	0.807678366656803	33.522574793696	507.721422258171	76.9152991354601	0.151491144087179	477.914964230392	546.978368017123	442.724162456436	563.268194328734
MYCBP	0.305026756378372	0.894427190946457	24	9.61435532702076	5.75836144513444	102.09620150213	5.87898176655236	0.0575827668420131	96.4539400508151	103.400826661081	108.830024043067	99.7000152535587
MYCBP2	0.0879874611957887	0.894427190946457	24	20.8312471558464	130.11943770356	1289.1191168571	130.322798515334	0.101094458076972	1382.45202281091	1184.12683898969	1210.27427557253	1379.62333005528
MYCL1	0.808423823600819	0.894427190946457	24	6.10852721470504	17.7618840840755	349.36056027038	28.5231740458636	0.0816439440782575	268.274298428044	363.254886278862	353.725538700492	412.187517674123
MYD88	0.798798990798939	0.894427190946457	24	6.22681267435698	5.04891773570487	143.478747095473	7.79885774186125	0.0543554909680927	140.948677191424	154.095809891122	138.201329277044	140.669172022303
MYEF2	0.480814014678188	0.894427190946457	24	7.93912407447462	3.39170718338818	17.1515992892477	3.60873518351902	0.210402255944804	16.2463164292189	22.1169120913352	16.7990717558876	13.4440968805492
MYEOV2	0.629563257381376	0.894427190946457	24	10.5933719703899	41.2862300236934	574.326553004763	47.5274249611049	0.0827533129235464	544.823190169817	560.653030771015	641.380881227529	550.449109850692
MYH10	0.182041057415021	0.894427190946457	24	20.6459122725041	13.4714149104482	84.3068063848548	13.5643982543565	0.160893275833933	100.269184036929	74.0419247998497	75.6020289599449	87.3140877426956
MYH14	0.891178916085184	0.894427190946457	24	2.27878236708255	0.851539284396556	35.7031991006011	3.73182024532176	0.104523413568812	34.5359290271313	37.1348468163663	34.0455187848751	37.0965017740317
MYH9	0.0619856910701986	0.894427190946457	24	9.11863110648036	25.141219204025	411.130318753665	25.1606283418794	0.0611986691182335	379.227428490298	422.34783429368	435.4507100698	407.495302160883
MYL12A	0.465771685010162	0.894427190946457	24	10.0172403609458	46.9598059808659	1478.75883463161	49.7144505913569	0.0336190387689157	1453.50488972068	1483.92448885333	1537.66323470492	1439.94272524753
MYL12B	0.79950198771217	0.894427190946457	24	11.7814604034077	94.4356308128115	1525.66917856831	146.25967356865	0.095865916165325	1406.00106318006	1404.09881000792	1746.92070669397	1545.65613439129
MYL5	0.826914504259167	0.894427190946457	24	5.844718507106	3.86335695221992	16.1389886263323	6.80751263229042	0.421805404905194	16.2500462032034	25.3400718142971	10.6410582246022	12.3247782632266
MYL6	0.894147621332912	0.894427190946457	24	14.7866200344123	66.4381323639917	2187.03840006677	328.099391789038	0.150019950165951	2108.25796205434	2007.92368870644	2371.39911735942	2260.57283214688
MYL6B	0.316052720953868	0.894427190946457	24	8.36079251583796	5.37952014930572	80.4291240136158	5.50162822542276	0.0684034333693774	79.5052952608503	87.2341660318741	81.1255962127351	73.8514385490037
MYLIP	0.142388910541107	0.894427190946457	24	8.72502035478416	6.31642439403246	91.8995400567099	6.34267567304303	0.0690174909377027	81.501206109741	95.4440370802374	97.2646790749581	93.3882379619033
MYNN	0.445458323982783	0.894427190946457	24	20.0396632922116	2.23318421299201	74.6894916327497	2.34951160243553	0.0314570570916206	78.6271720286678	72.6533089250163	73.666764826797	73.8107207505179
MYO10	0.296183947006069	0.894427190946457	24	21.5946420538901	22.0622561191744	143.849911133335	22.4948804200111	0.156377437029909	150.921378759398	133.720850148327	123.155547091475	167.60186853414
MYO18A /// TIAF1	0.891576951533998	0.894427190946457	24	15.6763433357509	2.67421966018915	37.5349140107647	11.8948870516407	0.316901939570965	44.8677782592114	33.3304541461654	41.0732175232437	30.8682061144383
MYO19	0.821411887586095	0.894427190946457	24	0.0709205318774241	1.60420918404985	29.7120855713855	2.74153565734258	0.0922700512138685	35.3940690871017	33.2795077388883	24.5705142861194	25.6042511734326
MYO1B	0.0669459312049318	0.894427190946457	24	20.8718311604732	3.23336917032006	33.7337183766757	3.23628307706725	0.0959361503208876	37.6260675521946	31.7287591768114	31.1685770031864	34.4114697745105
MYO1C	0.569598204851586	0.894427190946457	24	7.64842748302571	7.45286512642912	90.1451112271385	8.24479053764743	0.0914613163754721	87.7249228796648	102.016576509459	88.1606264092228	82.6783191102074
MYO1D	0.260860804244151	0.894427190946457	24	21.5176589644915	10.0253840313252	95.3142646656005	10.173958518094	0.106741195074926	92.0754216644984	88.0619124519487	88.5185835907228	112.601140955232
MYO1E	0.875508161759776	0.894427190946457	24	13.3300282607935	6.30105368581246	84.6187025829616	18.3481867585593	0.216833704588775	79.6603752721978	72.0264298717438	100.983928260457	85.8040769274478
MYO5A	0.74321701281928	0.894427190946457	24	23.2493409066384	4.90030619655741	135.50076400578	6.50597499339035	0.0480143048722058	140.039139522818	139.586931931367	125.651781321472	136.725203247465
MYO5B	0.876414323283726	0.894427190946457	24	16.6331765617091	4.6178860838807	61.7518301926883	13.680533466388	0.221540534486181	57.5383142420505	48.6373783485373	72.1582982666585	68.6733299135071
MYO5C	0.301479567464316	0.894427190946457	24	20.393575163341	2.11161747997578	23.1358140158939	2.1547015191381	0.0931327299596141	28.0614060575745	22.025001155614	21.2979047743399	21.1589440760472
MYO6	0.894306606096572	0.894427190946457	24	14.8597980131124	5.43107015579869	203.149142770834	27.0098608652834	0.132955820028994	200.319168870958	189.601188482915	216.978952020581	205.697261708882
MYO9A	0.710383868582772	0.894427190946457	24	23.0206167308986	4.22058005584068	161.615338005102	5.30057843239958	0.0327974961895772	162.329038202014	163.438366626837	154.639358968625	166.054588222933
MYOF	0.879072537908835	0.894427190946457	24	1.48196859157284	27.8436537930946	688.36996250699	87.0548816618388	0.126465253284428	726.890242376653	751.563007066514	609.936476206255	665.090124378536
MYSM1	0.730581969600299	0.894427190946457	24	6.84387425977419	8.39397902622588	146.011177482555	10.8864889785248	0.0745592848864293	113.961192016834	152.598365907799	149.453350083599	168.031801921987
MYST1	0.6104267876078	0.894427190946457	24	22.5109696148337	5.17721727249891	82.5340680128125	5.87509982489088	0.0711839361168873	81.9052460321949	82.5224440362732	75.7894060981362	89.9191758846458
MYST2	0.192137176091492	0.894427190946457	24	9.37452166083713	10.1730224459878	102.218549257919	10.2516149696309	0.100291141324691	89.9448117700769	105.325183304238	113.429641503988	100.174560453373
MYST3	0.893897877953947	0.894427190946457	24	2.70660498628476	15.5483126978956	538.357577083861	75.9526418228792	0.141082145131669	520.056755485329	567.672105232164	507.355748229081	558.34569938887
MYST4	0.229661384038831	0.894427190946457	24	8.54828082997389	8.95978829402346	83.0748986217377	9.06069035481966	0.109066523163337	69.9387256069153	89.5761860053321	89.1561638171181	83.6285190575853
MZF1	0.853338912895011	0.894427190946457	24	5.33844883142484	1.70239399928669	59.5324049935733	3.66737808554022	0.0616030561160115	57.7531805148985	63.1455277336618	57.3028353766133	59.9280763491197
N4BP1	0.441696801237042	0.894427190946457	24	8.04996295811691	8.54161061577224	84.7522198387826	8.97677652608902	0.105917892689594	75.8945682134246	94.5609076836379	86.6514845377845	81.9019189202832
N4BP2L1	0.449268318182261	0.894427190946457	24	8.02915749772796	21.8279888816975	171.884740048563	22.9907933217603	0.13375703576283	126.666873365874	189.666851550906	183.980334484248	187.224900793222
N4BP2L2	0.526793851693748	0.894427190946457	24	10.2034716491602	2.77438110537878	86.9018852460367	3.0052475768871	0.0345820757326339	81.3792450770723	85.5215590715334	92.0126422440987	88.6940945914424
N6AMT2	0.88615210299765	0.894427190946457	24	1.8646863580594	2.52652497169195	24.7759070055881	9.40567516490662	0.379629902662503	27.4666106827612	30.6691535173608	17.836231638473	23.1316321837572
NAA10	0.689848931970472	0.894427190946457	24	22.8969014503214	3.57336860455524	70.0718675932193	4.36628836305909	0.06231157400294	72.527014049632	71.941077124121	63.7595956069097	72.0597835922144
NAA15	0.579035298385588	0.894427190946457	24	19.6133430339063	4.19906429417434	72.9795466534941	4.67019036582865	0.0639931402698711	86.6269727340117	70.3132160876342	70.094527677381	64.8834701149495
NAA16	0.756381737976354	0.894427190946457	24	18.6452598876061	2.97710075604511	55.2745348034541	4.06382142522062	0.0735206807198073	59.2849010802931	50.2641654193263	56.8496520510383	54.6994206631587
NAA20	0.859743777111209	0.894427190946457	24	12.8212572075473	4.00061093316295	820.716218441595	9.23399087361313	0.0112511373189955	805.836130811572	809.856101686902	834.631295518158	832.541345749749
NAA25	0.857814273301533	0.894427190946457	24	12.7710243833854	2.5232641751992	77.3514074124185	5.69755578345409	0.0736580751928163	76.6430656129554	73.4628769127012	83.2060927838052	76.0935943402122
NAA30	0.566203260910876	0.894427190946457	24	22.3391845724423	11.0887935093799	98.5278028695072	12.2443055636889	0.124272593187789	114.509930774532	103.013377765106	79.3142748491049	97.2736280892857
NAA35	0.882437224506496	0.894427190946457	24	16.3531610390618	8.42055270139165	72.6005393846047	28.4220801587339	0.391485798861171	83.8651208205304	54.9864244585344	86.083688829926	65.4669234294278
NAA38	0.0244457403228568	0.894427190946457	24	9.04670304503088	12.4042838272177	204.38253783555	12.405767436797	0.0606987640342293	183.947012074682	208.907223658942	217.39884720196	207.277068406616
NAA50	0.598910841579129	0.894427190946457	24	19.5360873606744	8.18777705625775	222.176300746575	9.21905460289981	0.0414943203749509	230.11229464552	210.445598232218	223.167770692428	224.979539416132
NAAA	0.79531632985471	0.894427190946457	24	11.7329885403231	1.16548873493583	66.4508459893968	1.7773620672036	0.0267470194057004	76.9380445186247	68.9738822886506	65.1718573420892	54.7195998082229
NAB1	0.82586578696911	0.894427190946457	24	17.8612306173038	9.57332950431793	260.493752289706	16.7670235112721	0.0643663172874288	266.02578586984	239.667014205214	272.101197919281	264.181011164488
NAB2	0.88038683301446	0.894427190946457	24	1.54348572511201	2.08436428063812	29.0845304747805	6.70664100709822	0.230591345214034	25.5960423248681	31.7504168063338	25.3216708675325	33.6699919003877
NACA	0.689793493858245	0.894427190946457	24	7.10341589431143	52.6632230608982	3912.17878478151	64.3446563475846	0.0164472688717313	3839.80598735882	3990.84153548281	3898.99948925618	3919.06812702823
NACA2	0.872198880801033	0.894427190946457	24	13.2045175097958	19.718133137808	1533.69508408002	54.1526777508267	0.035308633582346	1524.07833348092	1497.47436433036	1582.54623050452	1530.68140800428
NADK	0.265533501737226	0.894427190946457	24	20.4723083798458	1.74761857055919	23.3592519967726	1.77454067233768	0.0759673585687955	28.7364728411859	22.9524333219996	21.3181119438954	20.4299898800094
NADSYN1	0.625479327554215	0.894427190946457	24	19.4246842092478	2.88400813706596	47.0893020802396	3.30935364553959	0.0702782479107567	47.7195169922328	42.0836114398779	48.3583605267988	50.1957193620489
NAE1	0.262288872330072	0.894427190946457	24	8.47927945655419	12.0472305302806	554.430820782661	12.2279049605722	0.0220548795308867	538.442865344286	564.213392202666	561.527537349256	553.539488234436
NAGA	0.157596300768463	0.894427190946457	24	8.69488001194841	6.55747020159897	32.2163072549182	6.59104387342066	0.204587193102786	25.1577480750084	37.2595068710122	36.4171997323012	30.0307743413511
